id	original_title	french_title	romanized_title	language	release_year	runtime	genres	avg_rating	vote_count	directors	writers	budget	revenue	production_companies	production_countries	poster_path	trailer_url	kw_tmdb	kw_imdb	plot
tt0029557	淑女は何を忘れたか	Qu'est-ce que la dame a oublié?	Shukujo wa nani o wasureta ka	Japanese	1937	71	Comedy, Drama	7.0	1290	Yasujirô Ozu	Akira Fushimi, Yasujirô Ozu	0	0	Shochiku	Japan	/5J9P1UtIqLkSHyhH6R5siTZi7Z4.jpg		geisha, henpecked husband	bird cage, schoolboy, teenager, japanese teenager, japanese woman	An affluent medical professor, Komiya, and his bossy wife, Tokio, are to look after Setsuko, their high-spirited niece from Osaka. Setsuko is a liberated woman who does what she wants, including smoking, even though she is a minor. On Saturday, the professor does not feel like going to his weekend golf game, but his wife packs him off anyway. So he leaves his bag at the apartment of his student Okada, and goes to a bar with a friend. Setsuko traces him there, and insists that he take her to a geisha house. When she gets rather tipsy, the professor calls Okada to take her home, while he sleeps at Okada's. The wife becomes suspicious of Setsuko when she sees Okada bringing her home, and also of her husband when she discovers that he did not go golfing.
tt0030195	五人の斥候兵	Les cinq éclaireurs	Gonin no sekkôhei	Japanese	1938	70	Drama, War	6.3	79	Tomotaka Tasaka	Tomotaka Tasaka	0	0	Nikkatsu Corporation	Japan	/s24GZwKVJtrD96y6EwAbkNfFMhO.jpg				A patrol of Japanese troops in China goes on a patrol into enemy territory in this realistic ,if propagandistic, war drama.
tt0030899	鶴八鶴次郎	Tsuruhachi et Tsurujiro	Tsuruhachi Tsurujirô	Japanese	1938	88	Drama	6.8	181	Mikio Naruse	Mikio Naruse	0	0	Toho Film (Eiga) Co. Ltd.	Japan	/gXPCSn86IyWx7MxhNvvQMdrRudA.jpg			wood, sunset, singer, romanticism, open ended	Mr. Tsurujiro is a Japanese folk singer assisted by Ms. Tsuruhachi on the shamisen. The pair is popular, but he nitpicks often on her music and so they split. She marries a benefactor, but after a joint show, feels music is above marriage.
tt0031407	はたらく一家	Toute la famille travaille	Hataraku ikka	Japanese	1939	65	Drama	6.5	166	Mikio Naruse	Mikio Naruse	0	0	Toho Film (Eiga) Co. Ltd.	Japan	/b3Z0BZHhHCbTr9QSq3T4RO3GIYW.jpg		depression, japan, unemployment		Father of nine children cannot find a job. Despite their aspirations, the children are encouraged by both parents to hold down menial jobs and contribute to the family expenses. Eventually one rebels, with the support and sympathy of the other children.
tt0031605	まごころ	Le coeur sincère	Magokoro	Japanese	1939	67	Drama	6.9	128	Mikio Naruse	Mikio Naruse	0	0	Toho Film (Eiga) Co. Ltd.	Japan	/w9YYiTOOxLVfVYnwGib4lPvoPgG.jpg		based on novel or book	based on novel	Two young girls, Nobiko and Tomiko, go to the same school. The less fortunate girl Nobiko is one of the top students, while the rich girl Tomiko is not. At one time Tomiko's father was quite fond of Nobuko's mother.
tt0032156	残菊物語	Contes des chrysanthèmes tardifs	Zangiku monogatari	Japanese	1939	144	Drama, Romance	7.8	4367	Kenji Mizoguchi	Yoshikata Yoda	0	0	Shochiku	Japan	/m43EBVmYBiNC2RtcMUAag4IWsZS.jpg		forbidden love, osaka, japan, tokyo, japan, kabuki, 19th century, adopted son, theatrical troupe	1880s, 19th century, year 1885, year 1888, kanto region	The adopted son of a legendary actor, and an aspiring star himself, turns to his infant brother's wet nurse for support and affection - only for her to give up everything for her beloved's glory.
tt0033131	旅役者	Acteurs ambulants	Tabi yakusha	Japanese	1940	70	Comedy	6.9	208	Mikio Naruse	Mikio Naruse	0	0	Toho Film (Eiga) Co. Ltd.	Japan	/rztngOFWDQkd3uMblXt5CDIsC2K.jpg		japan, rural area, kabuki	group	Story about a group of actors mostly based on the guys playing the horse.
tt0033654	元禄 忠臣蔵	La vengeance des 47 rônins	Genroku chûshingura	Japanese	1941	223	Drama, History	7.2	2664	Kenji Mizoguchi	Yoshikata Yoda	0	0	Shochiku	Japan	/9xCbHN8pITzOcJewSIPNxvxLT7k.jpg		japan, samurai, loyalty, seppuku, ronin, shogun, pride, kyoto, japan, revenge killing, feudal lord, feudal japan, dignity, shogunate, clash of clans, vengeance, harakiri, history of japan	death, ronin, samurai, dishonor, corruption	The legendary Forty-seven ronin plot to avenge the death of their lord, Asano Naganori, by killing Kira Yoshinaka, a shogunate official responsible for Asano being forced to commit seppuku.
tt0033669	金門女	Les Larmes de San Francisco	Golden Gate Girl	Chinese Traditional	1941	110	Drama	8.1	81	Esther Eng	Moon Quan	0	0	Grandview Film Company Limited, Golden Gate	United States of America, Hong Kong	/x5VZV7IyPHmY6dhOhxqkhIrucyP.jpg		woman director	china, san francisco california	In San Francisco, widower Jien-Sien Ho, known to the Chinese community as Gin Man, worries that his 16-year-old daughter Chain-Ying spends too much time at the Chinese Opera. Nevertheless, Duck Sook, a salesman in Jien-Sien's shop, takes Chain-Ying to see Fay-Tien Wong, an actor from China, perform. After the show, Wong invites Chain-Ying to the Golden Gate Music Club for a party and the girl asks him for singing lessons. Chain-Ying and Wong begin to spend time together and Chain-Ying's friend, Sia-Lien Ho, tells Jien-Sien about his daughter's excursions with the actor and the fact that she has been missing school. Jien-Sien confronts Chain-Ying, who insists that in America, fathers have no rights over their daughters. When Chain-Ying says she loves Wong, Jien-Sien disowns her and then blames Duck Sook for his daughter's infidelity. Wong tells Chain-Ying that she must try to understand the old people's ways and then agrees to marry her, hoping that her father will now accept them. When Duck Sook tries to intervene on the couple's behalf, however, Jien-Sien says that he will never forgive them. The enraged father then goes to the theater owner and tells him to deport Wong, and the owner agrees not to renew the singer's contract, which is soon to expire. Several months later, Wong returns home one night and announces that he must return to China. Worried about his bride, who is now pregnant, he tells her that he will send for her when he has settled. Meanwhile, Duck Sook asks Jien-Sien to forgive his pregnant, lonely daughter, but he refuses. Mao Lee, Jien-Sien's cook, takes pity on Chain-Ying, gives her money and attends the birth of the baby girl. For his disloyalty, Jien-Sien fires Mao-Lee, who joins Duck Sook in taking over a Chinese laundry so that they can support Chain-Ying's baby after Chain-Ying's sudden death. Duck Sook and Mao Lee give the baby a Chinese name, Loy Lo, and an American name, Lulu, and when the girl grows up, Duck Sook teaches her Chinese dances and instills in her a love of the theater. When a benefit concert and party is organized for Chinese war refugees, Lulu wishes to perform, and Duck Sook and Lulu both audition and receive parts. Lulu has a supporting role in an opera with a visiting star, Sing Kuo, but when Duck Sook must find the traditional dress that is required for her performance, he discovers that all the stores are sold out of it. Duck Sook steals a gown, and later encounters the woman from whom he stole it. She is understanding, however, and agrees to lend the garment to Lulu. During the show, it is revealed that Sing Kuo is really Wong, Lulu's father, and Duck Sook introduces the singer to his daughter and then to her grandfather, who has donated three-thousand dollars to the cause. Jien-Sien greets Lulu warmly and all shake hands and return to Jien-Sien's shop to celebrate their reunion.
tt0033716	秀子の車掌さん	Hideko, receveuse d'autobus	Hideko no shashô-san	Japanese	1941	54	Comedy, Drama	7.0	366	Mikio Naruse	Mikio Naruse	0	0	Nano Eiga	Japan	/sIFqMks5iA2zEe0QgV4yn7MLbNH.jpg		japan, rural area, tour bus	young, bus conductor, bus, based on novel	Okoma, a young lady working as a conductor with a bus company in Kofu Yamanashi, has an idea for her bus that could avert the dwindling number of passengers.
tt0034176	上海の月	La lune de Shanghai	Shanhai no tsuki	Japanese	1941	114	Drama	7.0	16	Mikio Naruse		0	0	Toho Pictures	Japan	/nlOYO92h20Ex73W8gOaWrirP5r8.jpg				
tt0034298	戸田家の兄妹	Les frères et les soeurs Toda	Toda-ke no kyôdai	Japanese	1941	105	Drama	7.3	1428	Yasujirô Ozu	Yasujirô Ozu	0	0	Shochiku	Japan	/h4WR3geAbWo5SWHVL05TaegqBcg.jpg		sibling relationship, post war japan, yoshikawa	children, family relationships, married	When the patriarch of the Toda family suddenly dies, his widow discovers that he has left her with nothing but debt and married children who are unwilling to support her--except for her most thoughtful son, just returned from China.
tt0034591	父ありき	Il était un père	Chichi ariki	Japanese	1942	88	Drama	7.6	3134	Yasujirô Ozu	Yasujirô Ozu, Takao Yanai	0	0	Shochiku	Japan	/fImHlKplceegRKJwoNLiaHjsAmJ.jpg		math teacher, single father, schoolteacher, textile worker, father son relationship	boy, teacher student relationship, crying, train, money	A schoolteacher struggles to raise his son Ryohei by himself, having neither money nor future prospects.
tt0034824	母は死なず	Ma mère ne mourra jamais	Haha wa shinazu	Japanese	1942	104	Drama	6.0	54	Mikio Naruse		0	0	TOHO	Japan	/fCDqoDCF6EUvAGThzI4rIwYys9W.jpg			mother, husband, death, young, based on novel	The premature death of a young mother serves as inspiration for her husband and son.
tt0035533	ハワイ・マレー沖海戦	Les Volontaires de la Mort	Hawai · Marê oki kaisen	Japanese	1942	116	Drama, History, War	6.0	130	Kajirô Yamamoto	Kajirô Yamamoto	0	0	Toho Film (Eiga) Co. Ltd.	Japan	/vnXAGtHRWr9u5TNsxLeTALOHtDI.jpg		fighter pilot, pearl harbor, pacific war, military training	world war two, 1940s, year 1941, attack on pearl harbor, japanese empire	When a boy who is in the navy college returns home for vacation he meets his young cousin who also wants to join in order to become a pilot. However, the younger man's mother is antagonistic knowing the folly of war. When the younger man recruits his cousin to speak to the mother the enlisted man is successful and the mother relents. The younger cousin is soon in the navy and training to become a pilot. He graduates too, but one night loses his friend yet has no time to reflect on the event as japan draws nearer to war with the West. The pilot and his fellow pilots are told to embark on a mission, but initially not told their purpose or destination. Only later it is revealed that the destination is Hawaii, USA. Pearl Habour looms.
tt0036177	無法松の一生	L'homme au pousse-pousse	Muhômatsu no isshô	Japanese	1943	80	Drama	7.3	220	Hiroshi Inagaki	Mansaku Itami	0	0	Daiei Film	Japan	/ecJANICWb43gGV7OKFKb5vsFt2W.jpg			poverty, partially lost film, samurai era	Matsugoro is a poor rickshaw driver whose animated spirit and optimistic demeanor make him a favorite of the town. Matsu helps an injured boy, Toshio, and is hired by the boy's parents.
tt0036400	姿三四郎	La légende de judo	Sugata Sanshirô	Japanese	1943	80	Action, Adventure, Drama	6.7	5582	Akira Kurosawa	Akira Kurosawa	0	0	Toho Film (Eiga) Co. Ltd., TOHO	Japan	/6raR9pwBXg5MinheJYLkmq6R1kH.jpg		jujitsu, partially lost film	judo, teacher student relationship, tournament, prayer, martial arts	Sugata, a young man, struggles to learn the nuance and meaning of judo, and in doing so comes to learn something of the meaning of life.
tt0036484	歌行燈	La chanson de la lanterne	Uta andon	Japanese	1943	93	Drama	6.9	170	Mikio Naruse		0	0	Toho Film (Eiga) Co. Ltd.	Japan	/rvykHkUYQMzp5jewAT3VtcMz2Y1.jpg			based on novel	A self-absorbed young actor humiliates an elderly Noh performer, who then commits suicide. His act of cruelty compels his father to disown him, leading the once promising actor to a life on the streets. But his desire to win back the respect of his father and the affection of the dead actor's daughter pushes him toward a more noble existence.
tt0036947	一番美しく	Le plus beau	Ichiban utsukushiku	Japanese	1944	85	Drama	5.6	2392	Akira Kurosawa	Akira Kurosawa	0	0	TOHO	Japan	/5tQOuDtEnbQ8RK6oGvDgZmTlBml.jpg		factory, world war ii, working women, optical, musical instruments	shoe, factory worker, weapon making, world war two	World War II film about female volunteer workers at an optics plant who do their best to meet production targets.
tt0036980	加藤隼戦闘隊	Les Faucons du Colonel Kato	Kato hayabusa sento-tai	Japanese	1944	110	Action, War	7.0	75	Kajirô Yamamoto	Kajirô Yamamoto	0	0	TOHO	Japan	/v6AnK88jJNlbc9guwsmqACV5r7h.jpg		propaganda	airplane, world war two, japan	Biographical movie about Colonel Kato, an officer serving with the Imperial Japanese Army Air Force in Southeast Asia, he was highly respected by his pilots for his fairness and excellent flying ability.
tt0037081	宮本武蔵	L'histoire de Musashi Miyamoto	Miyamoto Musashi	Japanese	1944	53	Drama	6.3	272	Kenji Mizoguchi		0	0	Shochiku	Japan	/nswRWaGGXxVfVtf9JNPo3jwHDAH.jpg		jidaigeki, miyamoto musashi		Shinobu and her brother Genichiro plead with the famous swordsman Musashi Miyamoto to teach them swordsmanship to avenge their father's death. The killers of their father see the sister and brother practicing with Miyamoto, and so enlist the help of another powerful swordsman, Kojiro Sasaki, which gives Sasaki an excuse to battle Miyamoto.
tt0037272	芝居道	Le chemin du drame	Shibaidô	Japanese	1944	82	Drama	6.2	81	Mikio Naruse	Toshio Yasumi	0	0	TOHO	Japan	/cuV0bDisBRkTqKw6frbvEmjmDd9.jpg		japan, based on novel or book	based on novel	
tt0037347	愉しき哉人生	Cette belle vie	Tanoshiki kana jinsei	Japanese	1944	80	Comedy	6.0	85	Mikio Naruse	Mikio Naruse, Toshio Yasumi	0	0	TOHO	Japan	/v9EiH0jKVfz40AjcFdjSemhh7EH.jpg				
tt0037907	名刀美女丸	L'excellent sabre Bijomaru	Meitô bijomaru	Japanese	1945	65	Drama	6.6	397	Kenji Mizoguchi		0	0	Shochiku	Japan	/oGGTxplc7XlOVdPpFyhPsHAlZNE.jpg				Kiyone Sakurai, an apprentice swordmaker makes a sword for his guardian, Kozaemon Onoda. Onoda breaks the sword while defending his lord which eventually leads to his death at the hands of Naito, when Naito demands to marry his daughter Sasae. Sasae vows to avenge her father's death and pleads for Kiyone Sakurai to make a special sword for her. So Kiyone and his fellow swordmaker Kiyotsugu go to the master swordsmith Kiyohide Yamatomori to learn their craft and forge the sword.
tt0038049	三十三間堂・通し矢物語	Histoire de l'arc au temple de Sanjusangendo	Sanjûsangen-dô, tôshiya monogatari	Japanese	1945	77	War	6.7	144	Mikio Naruse	Hideo Oguni	0	0	TOHO	Japan	/fyCMn76SP1KLUYv4f3QWOJlzCqM.jpg			world war two, honor, working class, samurai, parental death	Tale of martial skill set in the Edo era, and completed with difficulty during the last months of WWII: the son of an archer ,who killed himself after losing a contest, takes up his father's former profession.
tt0038182	虎の尾を踏む男達	Les hommes qui marchèrent sur la queue du tigre	Tora no o wo fumu otoko-tachi	Japanese	1945	59	Adventure, Drama, Thriller	6.7	4343	Akira Kurosawa	Akira Kurosawa	0	0	TOHO	Japan	/lbspqbHnGrGKQMQ83UvIpC28aJh.jpg			enemy, samurai, royalty, japan, 12th century	A Japanese general and his men disguise themselves as monks in order to pass an enemy border patrol.
tt0038268	續 姿三四郎	La légende de judo II	Zoku Sugata Sanshirô	Japanese	1945	83	Action, Adventure, Drama	6.0	2680	Akira Kurosawa	Akira Kurosawa	0	0	TOHO	Japan	/tQ3hpbwqIHqmrOaql2Y6Ulyi2Ln.jpg		martial arts, judo, jujitsu, jiu-jitsu	snow adventure, judo, snow, duel, dojo	Sugata returns to prove his judo mastery in a match against Western opponents.
tt0038662	女性の勝利	La victoire des femmes	Josei no shôri	Japanese	1946	84	Drama	6.6	173	Kenji Mizoguchi	Kôgo Noda, Kaneto Shindô	0	0	Shochiku	Japan	/5GONxWiEF0EGc0KkqTaX2kT0H62.jpg				A socially committed film about the feudal state of many Japanese women in 1946. Hiroko Hosokawa, a female lawyer, defends Mrs. Asakura, who suffocated her child in her grief after her husband died penniless following an industrial accident. The prosecutor is Hiroko's sister's husband Kono, who also sent Hiroko's fiance, Yamaoka, to jail for his liberal views during the war. Yamaoka has just been freed, but is seriously ill from his time in prison.
tt0039074	歌麿をめぐる五人の女	Cinq femmes autour d'Utamaro	Utamaro o meguru gonin no onna	Japanese	1946	94	Drama	7.0	1421	Kenji Mizoguchi	Yoshikata Yoda	0	0	Shochiku	Japan	/1oRhyRvqNUAezLbxLxC4kNJV3FB.jpg			artistic creation, painter, artist, art, engraving	Utamaro is a great artist who lives to create portraits of beautiful women, using the brothels of Tokyo to provide his models.
tt0039090	わが青春に悔なし	Je ne regrette rien de ma jeunesse	Waga seishun ni kuinashi	Japanese	1946	110	Drama	7.1	3946	Akira Kurosawa	Akira Kurosawa	0	0	TOHO	Japan	/pKkkFLTjTMpcMCs5adoxFOoBtVo.jpg		student protest, kyoto, japan, 1930s, flower arrangements	student, daughter, love, world, professor	The daughter of a politically disgraced university professor struggles to find a place for herself in love and life, in the uncertain world of Japan leading into WWII.
tt0039423	銀嶺の果て	La Montagne d'argent	Ginrei no hate	Japanese	1947	89	Action, Crime, Drama	7.2	741	Senkichi Taniguchi	Akira Kurosawa, Senkichi Taniguchi	0	0	TOHO	Japan	/4QXnxf6xppTkDU2Fn1NkgPtEwQX.jpg		mountaineer, fugitive, snowbound, search party, mountain rescue	house, mountain, robber, criminal, humanity	Three bank robbers on the run from the police hide out in a remote mountain lodge high up in the snowy Japanese Alps.
tt0039449	春のめざめ	L'éveil du printemps	Haru no mezame	Japanese	1947	89	Drama	7.1	169	Mikio Naruse	Mikio Naruse, Toshio Yasumi	0	0	TOHO	Japan	/5nEsJ5h5BhmsmdURjEYc6I5mNQy.jpg			couple, school	Slice of life film centered around a couple of years in the life of a rural high school girl.
