id	french_title	tags
tt0203672	A Man Called Hero	action adventur drama fantasi hero wah goe to studi under master pride. when he return to hi parents, he learn that they have been murder by a band of evil westerners. after impregn hi wife jade, he ventur to new york in search of hi parents' killers. newyorkc martialart wife band evil liveactionadapt basedonmanhua andrewlau
tt0203751	Mademoiselle Ogin	drama a tea master and hi daughter ogin are both christian in feudal japan. ogin fall in love with a marri feudal princ who share her faith. when the shogun ban christianity, the situat worsens. womandirector daughter marri love basedonnovel kinuyotanaka
tt0203797	Le cheval et l'enfant	drama follow the tragic death of hi father, a young boy' famili train hi hors to compet in the local derby. familyrelationship death young kôjishima
tt0203804	Les nuits faciles	"ichiro is obsess with the idea that hi wife had an affair with hi deceas father for whom she model as a teenager. in search of the truth, he stumbl into an unsettl affair with akiko and her sister. thi veri experiment and sexual explicit film is base on a novel by junnosuk yoshiyuki, who wa inspir by the paul klee paint of the same name. it foreshadow the nikkatsu genr ""roman porno"", which help nikkatsu avert bankruptcy. barbershop voyeur dolphin sistersisterrelationship reveng kônakahira"
tt0203892	Rhapsodie de Shangaï	comedi drama music set in the 1930 in shanghai, the film follow the extravag life and time of a group of jazz musicians, live from one advanc paycheck to the next, as the countri teeter over the brink into the second sino-japanes war. group kinjifukasaku
tt0203894	La rivière Shimanto	drama a young boy, atsu, grow up along the bank of the shimanto river in rural southern shikoku. he come to grip with the unfair of life and the emot pain involv in the loss of innocence. young basedonnovel hideoonchi
tt0204064	Les loups sauvages	action crime the clash between a group of motorist gangster and a profession hunter who desir for revenge. biker reveng rapereveng group yakuza yasuharuhaseb
tt0204494	La femme de Naniwa	kenjimizoguchi
tt0204517	Tourbillon charnel	drama live in manchuria on the eve of the second world war, nunami and sugaku accept an arrang marriag despit their differ expect and aspirations. nunami miss intellectu convers and sugaku feel more at home in her bar. when nunami tell her that he observ her with her lover they decid to move to tokyo to make a new start. there nunami meet shimura, an offic colleagu with whom he enjoy the long desir conversations. sugaku take a decis with grave consequences. whirlpool of flesh is one of four experiment and existentialist black-and-whit film nakahira made in 1964. kônakahira
tt0204518	La femme	documentari pinkueiga model nuditi nun lesbian tetsujitakechi
tt0204704	Yamato, le Cuirassé de l'Espace	anim action adventur drama romanc sci-fi gamilon are a race of evil alien that are tri to destroy the planet earth. however, a group of civilian look to the battleship yamato for it space travel and go on a mission to bring back a neutral that will get rid of the radiat from the earth. galaxi savingtheworld spirit battleship animeanim forgrownupsanim adaptedintoamanga plutotheplanet humanoid toshiomasuda
tt0204716	Portrait d'un criminel	crime drama a man who is jail for murder hi famili after he confessed, escapes. hi onli chanc at freedom is hi new love interest, who tri to shield him from the authorities. familyrelationship love basedonnovel hideogosha
tt0204750	Tokyo Bordello	drama a young woman is sold into the famou red light district brothel in yoshiwara by her bankrupt father. prostitut prostitut 1910 bordello femaletoplessnud hideogosha
tt0205105	Un Yakusa contre la meute	"""gunro no keifu"" is known as ""tale of a scarface."" it follow the life of kumoro, a yakuza member, who recent is releas from prison after serv 14 year for hi family. upon hi return he find the variou yakuza syndic on the brink of war. kumoro is, at first, remov from the deal of the famili by hi boss, but slowli he is drawn back into hi old ways. yakuza gangster eiichikudô"
tt0205290	Les coupeurs de bois	drama an illiter scheme peasant swindl whoever he can in order to provid for hi family. vuongduc
tt0205963	La maison des geishas	drama young tokiko work at a geisha hous as a maid, wait for her maiko practic (apprenticeship of geisha) to begin. the movi depict detail lifestyl of geisha at that time, show their rules, loves, beauti and humanities. geisha hous japan japanes japanesecultur geisha kinjifukasaku
tt0206013	Mes voisins les Yamada	anim comedi famili the life and misadventur of a famili in contemporari japan. surreal middleclass dysfunctionalfamili basedoncom urbanset grandmoth japanesefamili haiku anim wed neighbor kidnap speech retir isaotakahata
tt0206334	Gen X Cops	action comedi crime thriller a ridicul hk cop hire 3 cadets, directli (thrown) out of polic academy, to go undercov and get the criminals, who stole explos and kill hi partner. undercoverag polic hoodlum electronicmusicscor 1990 worldcinema fword profan bennychan
tt0208069	Coo des mers profondes	anim action famili fantasi sci-fi basedonnovel tetsuoimazawa
tt0208590	Les insurgés	drama in the late 19th centuri catholic wa gain a foothold on jeju island, much to the horror of the confucian community, who were see their influenc diminish as well as get increas tax from catholic-friendli govern officers. joseondynasti jejuisland basedontruestori parkkwang-su
tt0209189	Pas un de moins	drama in a remot mountain village, the teacher must leav for a month, and the mayor can find onli a 13-year old girl, wei minzhi, to substitute. the teacher leav one stick of chalk for each day and promis her an extra 10 yuan if there' not one less student when he returns. within days, poverti forc the class troublemaker, zhang huike, to leav for the citi to work. minzhi, possess of a stubborn streak, determin to bring him back. she enlist the 26 remain pupil in earn money for her trip. she hitch to jiangjiak citi and begin her search. the boy, meanwhile, is there, lost and beg for food. minzhi' stubborn may be huik and the villag school' salvation. class villag mayor mountain promis teacher money food chalk boy urin stationwagon cocacola bedwet yimouzhang
tt0209510	Les Deux Soeurs	drama twin girl separ at birth are reunit when the one rais in poverti becom a servant in the household of her sister, now the pamper wife of a warlord general. wife basedonnovel zhengqiuzheng
tt0210143	L'homme qui ne vécut que pour aimer	comedi drama a mans' escapad concern sex and love. womanbath femalefullnud sexscen lust slippingamickey yasuzômasumura
tt0210200	Vaine illusion	drama romanc sci-fi in futur japan, a danger pollen fall upon tokyo, endang it populace. two peopl volunt to becom test subject for a drug that could possibl provid a cure. repetitivework fadingin fadingout japaneseman japanesewoman kiyoshikurosawa
tt0210234	Pokémon 2 - Le pouvoir est en toi	anim action adventur comedi drama famili fantasi ash ketchum must gather the three sphere of fire, ice and lightn in order to restor balanc to the orang islands. propheci ocean legend chosenon collector basedonvideogam tropicalisland anim lugia professoroakcharact omnicid peril misanthropi kunihikoyuyama
tt0210268	L'amour des trois oranges	romanc taipei, 1990s. pizza boy jj bump one day into hi ex-girlfriend poni who is now pursu a lesbian relationship with mimi. on hi first visit to the girl jj give in to pony' seduct and make love to her in the presenc of mimi who is seemingli asleep... poni is now enjoy the secret excit of her affair with jj while mimi tri hard to put up with it. but as day go by, jj find himself more and more obsess with mimi. at thi stage none of the three is sure of what they want from love... taiwanes lesbian urbanset menageatroi hunghung
tt0210302	Gemini	drama fantasi horror mysteri thriller a success doctor, yukio' pictur perfect life is gradual wrecked, and taken over by hi aveng twin brother, who bump off hi famili member one by one and reclaim hi lover who is now yukio' wife. amnesia twinbroth imperson patricid meijiperiod periodpiec familyrelationship doctor twin amnesia flashback shin'yatsukamoto
tt0210916	Postmen in the Mountains	drama a father, a retir mailman, walk hi son over hi job in the mountain region of hunan province. parentchildrelationship mountain hike postman 1980 fathersonrelationship son job postman mountain blind jianqihuo
tt0211310	City Hunter: La Mort de City Hunter	anim action comedi crime citi hunter, saeba ryo, after month of idleness, final score a client and it is none other than the beauti mega citi tv newscaster, sayaka, who fear for her life. what' more, the enemi are her employ who are readi to resort to ani mean necessari to kill her. ryo take on the might of a tv station in a bid to save sayaka, but find that all is not what it seems. anim detect animeanim basedoncom masaharuokuwaki
